00:00 - 00:30,n/e,n/e,n/e,n/e,n/e,n/e,350,5,202,4,0,4,n/e,n/e,50,0,n/e,n/e,16,0,154,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2499,
00:30 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,351,4,201,5,0,4,n/e,n/e,50,0,n/e,n/e,16,0,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2511,
01:00 - 01:30,n/e,n/e,n/e,n/e,n/e,n/e,364,4,208,5,0,5,n/e,n/e,50,0,n/e,n/e,0,150,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2550,
01:30 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,352,5,204,4,0,4,n/e,n/e,50,0,n/e,n/e,0,303,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2574,
02:00 - 02:30,n/e,n/e,n/e,n/e,n/e,n/e,370,5,209,4,0,5,n/e,n/e,50,0,n/e,n/e,0,300,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2468,
02:30 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,352,5,201,4,0,4,n/e,n/e,50,0,n/e,n/e,0,300,156,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2384,
03:00 - 03:30,n/e,n/e,n/e,n/e,n/e,n/e,362,4,208,4,0,4,n/e,n/e,50,0,n/e,n/e,0,297,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2257,
03:30 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,350,4,202,5,0,5,n/e,n/e,50,0,n/e,n/e,0,297,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2116,
04:00 - 04:30,n/e,n/e,n/e,n/e,n/e,n/e,376,4,217,4,0,4,n/e,n/e,50,0,n/e,n/e,0,292,159,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1948,
04:30 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,352,4,204,5,0,5,n/e,n/e,50,0,n/e,n/e,0,292,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1982,
05:00 - 05:30,n/e,n/e,n/e,n/e,n/e,n/e,352,4,202,5,0,4,n/e,n/e,50,0,n/e,n/e,0,290,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1790,
05:30 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,352,4,202,5,0,4,n/e,n/e,50,0,n/e,n/e,0,217,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1726,
06:00 - 06:30,n/e,n/e,n/e,n/e,n/e,n/e,357,4,209,5,0,5,n/e,n/e,50,0,n/e,n/e,0,215,154,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1639,
06:30 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,360,4,207,5,0,4,n/e,n/e,50,0,n/e,n/e,0,215,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1617,
07:00 - 07:30,n/e,n/e,n/e,n/e,n/e,n/e,353,4,203,5,0,4,n/e,n/e,50,0,n/e,n/e,0,143,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1538,
07:30 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,355,4,210,5,0,4,n/e,n/e,50,0,n/e,n/e,14,0,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1422,
08:00 - 08:30,n/e,n/e,n/e,n/e,n/e,n/e,354,4,209,5,0,4,n/e,n/e,50,0,n/e,n/e,20,0,156,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1562,
08:30 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,376,4,216,5,0,4,n/e,n/e,50,0,n/e,n/e,27,0,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1640,
09:00 - 09:30,n/e,n/e,n/e,n/e,n/e,n/e,350,5,207,5,0,4,n/e,n/e,50,0,n/e,n/e,19,0,153,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1726,
09:30 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,385,4,217,5,0,5,n/e,n/e,50,0,n/e,n/e,30,0,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1732,
10:00 - 10:30,n/e,n/e,n/e,n/e,n/e,n/e,351,4,207,5,0,4,n/e,n/e,50,0,n/e,n/e,20,0,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1887,
10:30 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,353,4,208,5,0,4,n/e,n/e,50,0,n/e,n/e,20,0,156,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1924,
11:00 - 11:30,n/e,n/e,n/e,n/e,n/e,n/e,387,4,218,5,0,4,n/e,n/e,50,0,n/e,n/e,30,0,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2023,
11:30 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,383,5,217,5,0,4,n/e,n/e,50,0,n/e,n/e,28,0,158,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2022,
12:00 - 12:30,n/e,n/e,n/e,n/e,n/e,n/e,371,4,214,6,0,4,n/e,n/e,50,0,n/e,n/e,26,0,156,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2170,
12:30 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,377,4,215,5,0,4,n/e,n/e,50,0,n/e,n/e,28,0,157,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2268,
13:00 - 13:30,n/e,n/e,n/e,n/e,n/e,n/e,349,4,209,5,0,4,n/e,n/e,46,0,n/e,n/e,20,0,155,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2422,
13:30 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,365,4,210,5,0,4,n/e,n/e,46,0,n/e,n/e,23,0,156,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2552,
