10:00 - 11:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,141,,2244,,9994,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,32,,n/e,n/e,2358,
11:00 - 12:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,141,,2238,,9785,,n/e,n/e,n/e,n/e,0,,52,,n/e,n/e,31,,n/e,n/e,2634,
12:00 - 13:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,140,,2227,,9508,,n/e,n/e,n/e,n/e,0,,52,,n/e,n/e,31,,n/e,n/e,2776,
13:00 - 14:00,0,,n/e,n/e,n/e,n/e,86,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,143,,2232,,10186,,n/e,n/e,n/e,n/e,0,,53,,n/e,n/e,34,,n/e,n/e,2799,
14:00 - 15:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,141,,2217,,10546,,n/e,n/e,n/e,n/e,0,,53,,n/e,n/e,31,,n/e,n/e,2854,
15:00 - 16:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,140,,2243,,11096,,n/e,n/e,n/e,n/e,0,,53,,n/e,n/e,31,,n/e,n/e,2864,
16:00 - 17:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,150,,2262,,12301,,n/e,n/e,n/e,n/e,0,,52,,n/e,n/e,30,,n/e,n/e,2804,
17:00 - 18:00,0,,n/e,n/e,n/e,n/e,87,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,149,,2283,,12403,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,29,,n/e,n/e,2768,
18:00 - 19:00,0,,n/e,n/e,n/e,n/e,105,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,141,,2296,,11023,,n/e,n/e,n/e,n/e,0,,48,,n/e,n/e,29,,n/e,n/e,2517,
19:00 - 20:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,138,,2217,,10002,,n/e,n/e,n/e,n/e,0,,49,,n/e,n/e,30,,n/e,n/e,2396,
20:00 - 21:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,127,,2217,,9523,,n/e,n/e,n/e,n/e,0,,48,,n/e,n/e,28,,n/e,n/e,2252,
21:00 - 22:00,0,,n/e,n/e,n/e,n/e,88,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,127,,2228,,9124,,n/e,n/e,n/e,n/e,0,,47,,n/e,n/e,37,,n/e,n/e,2208,
22:00 - 23:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,128,,2216,,8654,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,40,,n/e,n/e,2309,
23:00 - 00:00,0,,n/e,n/e,n/e,n/e,88,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,104,,2154,,8606,,n/e,n/e,n/e,n/e,0,,53,,n/e,n/e,41,,n/e,n/e,2483,
00:00 - 01:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,104,,2131,,8719,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,41,,n/e,n/e,2432,
01:00 - 02:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,102,,2152,,8449,,n/e,n/e,n/e,n/e,0,,51,,n/e,n/e,38,,n/e,n/e,2332,
02:00 - 03:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,101,,2161,,8193,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,37,,n/e,n/e,2280,
03:00 - 04:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,95,,2179,,7810,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,30,,n/e,n/e,2213,
04:00 - 05:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,102,,2210,,7619,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,28,,n/e,n/e,2112,
05:00 - 06:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,104,,2241,,7770,,n/e,n/e,n/e,n/e,0,,47,,n/e,n/e,35,,n/e,n/e,1942,
06:00 - 07:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,102,,2240,,8507,,n/e,n/e,n/e,n/e,0,,42,,n/e,n/e,40,,n/e,n/e,2025,
07:00 - 08:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,108,,2258,,9080,,n/e,n/e,n/e,n/e,0,,47,,n/e,n/e,40,,n/e,n/e,1849,
08:00 - 09:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,108,,2344,,9390,,n/e,n/e,n/e,n/e,0,,41,,n/e,n/e,40,,n/e,n/e,1770,
09:00 - 10:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,109,,2356,,10191,,n/e,n/e,n/e,n/e,0,,47,,n/e,n/e,36,,n/e,n/e,1742,
10:00 - 11:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,108,,2399,,11036,,n/e,n/e,n/e,n/e,0,,48,,n/e,n/e,34,,n/e,n/e,1702,
11:00 - 12:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,108,,2412,,10906,,n/e,n/e,n/e,n/e,0,,49,,n/e,n/e,34,,n/e,n/e,1616,
12:00 - 13:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,109,,2416,,11187,,n/e,n/e,n/e,n/e,0,,48,,n/e,n/e,35,,n/e,n/e,1581,
13:00 - 14:00,0,,n/e,n/e,n/e,n/e,86,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,109,,2464,,11751,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,39,,n/e,n/e,1576,
14:00 - 15:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,142,,2475,,11671,,n/e,n/e,n/e,n/e,0,,49,,n/e,n/e,36,,n/e,n/e,1661,
15:00 - 16:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,144,,2458,,11810,,n/e,n/e,n/e,n/e,0,,48,,n/e,n/e,32,,n/e,n/e,1793,
16:00 - 17:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,144,,2483,,11892,,n/e,n/e,n/e,n/e,0,,49,,n/e,n/e,33,,n/e,n/e,1942,
17:00 - 18:00,0,,n/e,n/e,n/e,n/e,86,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,143,,2459,,11914,,n/e,n/e,n/e,n/e,0,,47,,n/e,n/e,30,,n/e,n/e,2207,
18:00 - 19:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,119,,2433,,10998,,n/e,n/e,n/e,n/e,0,,45,,n/e,n/e,31,,n/e,n/e,2495,
19:00 - 20:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,112,,2367,,9195,,n/e,n/e,n/e,n/e,0,,45,,n/e,n/e,30,,n/e,n/e,2698,
20:00 - 21:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,105,,2362,,8975,,n/e,n/e,n/e,n/e,0,,49,,n/e,n/e,31,,n/e,n/e,2693,
21:00 - 22:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,109,,2334,,9304,,n/e,n/e,n/e,n/e,0,,47,,n/e,n/e,38,,n/e,n/e,2542,
22:00 - 23:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,102,,2264,,8290,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,33,,n/e,n/e,2445,
23:00 - 00:00,0,,n/e,n/e,n/e,n/e,81,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,102,,2180,,7252,,n/e,n/e,n/e,n/e,0,,53,,n/e,n/e,34,,n/e,n/e,2338,
00:00 - 01:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,101,,2191,,7036,,n/e,n/e,n/e,n/e,0,,53,,n/e,n/e,39,,n/e,n/e,2206,
01:00 - 02:00,0,,n/e,n/e,n/e,n/e,81,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,102,,2204,,6965,,n/e,n/e,n/e,n/e,0,,57,,n/e,n/e,38,,n/e,n/e,2059,
02:00 - 03:00,0,,n/e,n/e,n/e,n/e,83,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,102,,2204,,7158,,n/e,n/e,n/e,n/e,0,,56,,n/e,n/e,38,,n/e,n/e,2027,
03:00 - 04:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,101,,2196,,7166,,n/e,n/e,n/e,n/e,0,,55,,n/e,n/e,34,,n/e,n/e,2222,
04:00 - 05:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,101,,2260,,8010,,n/e,n/e,n/e,n/e,0,,52,,n/e,n/e,31,,n/e,n/e,2505,
05:00 - 06:00,0,,n/e,n/e,n/e,n/e,87,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,130,,2326,,9649,,n/e,n/e,n/e,n/e,0,,51,,n/e,n/e,30,,n/e,n/e,2850,
06:00 - 07:00,0,,n/e,n/e,n/e,n/e,81,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,134,,2445,,10979,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,34,,n/e,n/e,2959,
07:00 - 08:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,132,,2483,,11950,,n/e,n/e,n/e,n/e,0,,51,,n/e,n/e,30,,n/e,n/e,2929,
08:00 - 09:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,131,,2522,,12391,,n/e,n/e,n/e,n/e,0,,55,,n/e,n/e,26,,n/e,n/e,2901,
09:00 - 10:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,132,,2529,,11946,,n/e,n/e,n/e,n/e,0,,53,,n/e,n/e,25,,n/e,n/e,2930,
10:00 - 11:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,133,,2575,,12565,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,27,,n/e,n/e,2799,
11:00 - 12:00,0,,n/e,n/e,n/e,n/e,81,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,136,,2568,,12912,,n/e,n/e,n/e,n/e,0,,52,,n/e,n/e,30,,n/e,n/e,2823,
12:00 - 13:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,137,,2622,,12932,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,26,,n/e,n/e,2864,
13:00 - 14:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,139,,2657,,13363,,n/e,n/e,n/e,n/e,0,,51,,n/e,n/e,31,,n/e,n/e,2746,
14:00 - 15:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,150,,2677,,13413,,n/e,n/e,n/e,n/e,0,,54,,n/e,n/e,26,,n/e,n/e,2740,
15:00 - 16:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,150,,2715,,13830,,n/e,n/e,n/e,n/e,0,,57,,n/e,n/e,25,,n/e,n/e,2433,
16:00 - 17:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,150,,2706,,14633,,n/e,n/e,n/e,n/e,0,,56,,n/e,n/e,25,,n/e,n/e,2294,
17:00 - 18:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,149,,2674,,14747,,n/e,n/e,n/e,n/e,0,,58,,n/e,n/e,30,,n/e,n/e,2111,
18:00 - 19:00,0,,n/e,n/e,n/e,n/e,81,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,150,,2700,,14642,,n/e,n/e,n/e,n/e,0,,56,,n/e,n/e,30,,n/e,n/e,1959,
19:00 - 20:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,150,,2688,,14512,,n/e,n/e,n/e,n/e,0,,58,,n/e,n/e,30,,n/e,n/e,1732,
20:00 - 21:00,0,,n/e,n/e,n/e,n/e,81,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,148,,2663,,13717,,n/e,n/e,n/e,n/e,0,,57,,n/e,n/e,28,,n/e,n/e,1799,
21:00 - 22:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,112,,2614,,13072,,n/e,n/e,n/e,n/e,0,,56,,n/e,n/e,24,,n/e,n/e,1860,
22:00 - 23:00,0,,n/e,n/e,n/e,n/e,81,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,111,,2571,,11626,,n/e,n/e,n/e,n/e,0,,57,,n/e,n/e,20,,n/e,n/e,1984,
23:00 - 00:00,0,,n/e,n/e,n/e,n/e,81,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,113,,2602,,11727,,n/e,n/e,n/e,n/e,0,,55,,n/e,n/e,26,,n/e,n/e,2057,
00:00 - 01:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,112,,2556,,11659,,n/e,n/e,n/e,n/e,0,,58,,n/e,n/e,31,,n/e,n/e,2115,
01:00 - 02:00,0,,n/e,n/e,n/e,n/e,83,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,113,,2527,,11371,,n/e,n/e,n/e,n/e,0,,57,,n/e,n/e,32,,n/e,n/e,2382,
02:00 - 03:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,112,,2515,,10576,,n/e,n/e,n/e,n/e,0,,63,,n/e,n/e,34,,n/e,n/e,2398,
03:00 - 04:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,113,,2509,,10636,,n/e,n/e,n/e,n/e,0,,53,,n/e,n/e,34,,n/e,n/e,2498,
04:00 - 05:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,112,,2522,,12179,,n/e,n/e,n/e,n/e,0,,56,,n/e,n/e,34,,n/e,n/e,2352,
05:00 - 06:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,185,,2576,,15583,,n/e,n/e,n/e,n/e,0,,56,,n/e,n/e,31,,n/e,n/e,2323,
06:00 - 07:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,490,,2642,,18196,,n/e,n/e,n/e,n/e,0,,54,,n/e,n/e,26,,n/e,n/e,2365,
07:00 - 08:00,0,,n/e,n/e,n/e,n/e,82,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,571,,2692,,20159,,n/e,n/e,n/e,n/e,0,,51,,n/e,n/e,20,,n/e,n/e,2336,
08:00 - 09:00,0,,n/e,n/e,n/e,n/e,81,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,571,,2718,,19652,,n/e,n/e,n/e,n/e,0,,62,,n/e,n/e,20,,n/e,n/e,2228,
09:00 - 10:00,0,,n/e,n/e,n/e,n/e,83,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,709,,2712,,19681,,n/e,n/e,n/e,n/e,0,,28,,n/e,n/e,20,,n/e,n/e,2132,
10:00 - 11:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,653,,2674,,19558,,n/e,n/e,n/e,n/e,0,,25,,n/e,n/e,20,,n/e,n/e,2072,
11:00 - 12:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,651,,2686,,19243,,n/e,n/e,n/e,n/e,0,,33,,n/e,n/e,20,,n/e,n/e,1931,
12:00 - 13:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,609,,2677,,19045,,n/e,n/e,n/e,n/e,0,,51,,n/e,n/e,20,,n/e,n/e,1697,
13:00 - 14:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,608,,2680,,19163,,n/e,n/e,n/e,n/e,0,,41,,n/e,n/e,20,,n/e,n/e,1594,
14:00 - 15:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,661,,2713,,19641,,n/e,n/e,n/e,n/e,0,,63,,n/e,n/e,23,,n/e,n/e,1437,
15:00 - 16:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,684,,2700,,20300,,n/e,n/e,n/e,n/e,0,,56,,n/e,n/e,21,,n/e,n/e,1489,
16:00 - 17:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,736,,2688,,20780,,n/e,n/e,n/e,n/e,0,,42,,n/e,n/e,21,,n/e,n/e,1392,
17:00 - 18:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,710,,2638,,20225,,n/e,n/e,n/e,n/e,0,,37,,n/e,n/e,21,,n/e,n/e,1339,
18:00 - 19:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,532,,2631,,18947,,n/e,n/e,n/e,n/e,0,,43,,n/e,n/e,21,,n/e,n/e,1137,
19:00 - 20:00,0,,n/e,n/e,n/e,n/e,89,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,318,,2583,,17478,,n/e,n/e,n/e,n/e,0,,46,,n/e,n/e,21,,n/e,n/e,1073,
20:00 - 21:00,0,,n/e,n/e,n/e,n/e,86,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,195,,2577,,15813,,n/e,n/e,n/e,n/e,0,,46,,n/e,n/e,21,,n/e,n/e,1197,
21:00 - 22:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,195,,2533,,14270,,n/e,n/e,n/e,n/e,0,,51,,n/e,n/e,24,,n/e,n/e,1116,
22:00 - 23:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,173,,2495,,12491,,n/e,n/e,n/e,n/e,0,,58,,n/e,n/e,21,,n/e,n/e,1039,
23:00 - 00:00,0,,n/e,n/e,n/e,n/e,87,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,116,,2442,,12333,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,27,,n/e,n/e,1134,
00:00 - 01:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,111,,2411,,11539,,n/e,n/e,n/e,n/e,0,,50,,n/e,n/e,30,,n/e,n/e,1217,
01:00 - 02:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,113,,2385,,11011,,n/e,n/e,n/e,n/e,0,,54,,n/e,n/e,31,,n/e,n/e,1113,
02:00 - 03:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,114,,2359,,10540,,n/e,n/e,n/e,n/e,0,,55,,n/e,n/e,31,,n/e,n/e,970,
03:00 - 04:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,113,,2364,,10661,,n/e,n/e,n/e,n/e,0,,57,,n/e,n/e,31,,n/e,n/e,1066,
04:00 - 05:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,136,,2396,,11696,,n/e,n/e,n/e,n/e,0,,54,,n/e,n/e,31,,n/e,n/e,1243,
05:00 - 06:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,219,,2450,,13954,,n/e,n/e,n/e,n/e,0,,53,,n/e,n/e,29,,n/e,n/e,1429,
06:00 - 07:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,288,,2490,,15731,,n/e,n/e,n/e,n/e,0,,34,,n/e,n/e,30,,n/e,n/e,1548,
07:00 - 08:00,0,,n/e,n/e,n/e,n/e,86,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,307,,2499,,16999,,n/e,n/e,n/e,n/e,0,,31,,n/e,n/e,22,,n/e,n/e,2000,
08:00 - 09:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,306,,2453,,16806,,n/e,n/e,n/e,n/e,0,,30,,n/e,n/e,28,,n/e,n/e,2105,
09:00 - 10:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,305,,2453,,16988,,n/e,n/e,n/e,n/e,0,,29,,n/e,n/e,29,,n/e,n/e,2087,
10:00 - 11:00,0,,n/e,n/e,n/e,n/e,85,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,304,,2446,,16429,,n/e,n/e,n/e,n/e,0,,33,,n/e,n/e,25,,n/e,n/e,1997,
11:00 - 12:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,308,,2439,,15754,,n/e,n/e,n/e,n/e,0,,38,,n/e,n/e,22,,n/e,n/e,2037,
12:00 - 13:00,0,,n/e,n/e,n/e,n/e,84,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,300,,2438,,15637,,n/e,n/e,n/e,n/e,0,,53,,n/e,n/e,29,,n/e,n/e,1831,
