00:00 - 01:00,n/e,n/e,2838,,n/e,n/e,1377,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,400,
01:00 - 02:00,n/e,n/e,2850,,n/e,n/e,1231,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,381,
02:00 - 03:00,n/e,n/e,2834,,n/e,n/e,1047,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,391,
03:00 - 04:00,n/e,n/e,2762,,n/e,n/e,889,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,355,
04:00 - 05:00,n/e,n/e,2578,,n/e,n/e,965,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,360,
05:00 - 06:00,n/e,n/e,2560,,n/e,n/e,1013,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,330,
06:00 - 07:00,n/e,n/e,2594,,n/e,n/e,1056,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7,,n/e,n/e,n/e,n/e,278,
07:00 - 08:00,n/e,n/e,2554,,n/e,n/e,1236,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,209,,n/e,n/e,n/e,n/e,249,
08:00 - 09:00,n/e,n/e,2392,,n/e,n/e,1420,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,547,,n/e,n/e,n/e,n/e,204,
09:00 - 10:00,n/e,n/e,2188,,n/e,n/e,1590,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,889,,n/e,n/e,n/e,n/e,163,
10:00 - 11:00,n/e,n/e,2237,,n/e,n/e,1617,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1123,,n/e,n/e,n/e,n/e,130,
11:00 - 12:00,n/e,n/e,2259,,n/e,n/e,1669,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1210,,n/e,n/e,n/e,n/e,99,
12:00 - 13:00,n/e,n/e,2084,,n/e,n/e,1651,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1161,,n/e,n/e,n/e,n/e,78,
13:00 - 14:00,n/e,n/e,1949,,n/e,n/e,1536,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,966,,n/e,n/e,n/e,n/e,65,
14:00 - 15:00,n/e,n/e,1904,,n/e,n/e,1965,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,619,,n/e,n/e,n/e,n/e,63,
15:00 - 16:00,n/e,n/e,1917,,n/e,n/e,2536,,n/e,n/e,0,,n/e,n/e,n/e,n/e,N/A,N/A,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,233,,n/e,n/e,n/e,n/e,74,
