"Area / Date","Production Type","Code","Name","Intalled Capacity at the beginning of year [MW]","Current Installed Capacity [MW]","Location","Voltage Connection Level [kV]","Commissioning Date","Decommissioning Date"
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000026R","Ritsem","334","334","SE1","400","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000018Q","Trängslet","330","330","SE3","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000031Y","Ligga","329","329","SE1","400","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000027P","Vietas","307","307","SE1","400","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU00000000016","Vindpark Björkhöjden","288","288","SE2","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000128J","Åskälen","288","288","Åskälen, Hammerdal","220","01.04.2020",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000137I","Åndberg","286","286","Härjedalen","130","15.11.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Oil","46WPU00000000024","Gasturbiner Halmstad","250","278","SE4","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000036O","Porsi","273","273","SE1","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000045N","Kilforsen","272","272","SE2","400","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000085B","Krångede","266","266","SE2","220","01.01.2015",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","46WPU0000000062N","Rya KVV","260","260","SE3","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU00000002000","Stor-Skälsjön","N/A","260","Sundsvall","132","16.09.2023",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000147F","Markbygden 2 North","253","253","Piteå","130","01.01.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000117O","Åmot-Lingbo","249","249","SE2","130","22.09.2020",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU00000001004","Turinge","241","241","SE2","36","01.02.2022",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000068B","Blaiken","237","237","SE2","400","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000146H","Skaftåsen","231","231","Sjöändan","33","17.12.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","46WPU0000000080L","Harrsele","223","223","SE2","130","01.10.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000065H","Jädraås Vindkraftpark","213","213","SE3","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000039I","Gallejaur","207","207","SE1","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000149B","Tvinnesheda","202","202","Åseda Uppvidinge","130","01.09.2022",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000033U","Seitevare","201","201","SE1","400","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000140T","Hästkullen Norra","200","200","Viksjö","132","01.04.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000037M","Laxede","200","200","SE1","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000129H","Björkvattnet","175","175","SE2","130","13.01.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000054M","Hojum","168","168","SE3","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000142P","Björnlandshöjden","167","167","Viksjö","132","01.11.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000066F","Sällsjö","165","165","SE2","220","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000051S","Bergeforsen","164","164","SE2","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000138G","Kråktorpet","163","163","Liden","36","01.10.2019",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000107R","Akkats","156","156","SE1","130","01.01.2017",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000044P","Lasele","155","155","SE2","220","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000148D","Åby-alebo","155","155","Mönsterås","130","01.01.2022",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000205R","Ranasjöhöjden","N/A","155","SE2","130","01.01.2024",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000047J","Forsmo","152","152","SE2","220","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","46WPU0000000103Z","Kvistforsen","150","150","SE1","130","01.10.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000208L","Lehtirova Wind farm","148","148","SE1","150","01.12.2018",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000050U","Hölleforsen","147","147","SE2","220","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU00000001962","Klevberget","146","146","Ånge","130","01.11.2022",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000048H","Midskog","146","146","SE2","220","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000112Y","Sidensjö","144","144","SE2","130","01.01.2018",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000134O","Fäbodberget","143","143","Åsele","130","15.07.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000049F","Stadsforsen","141","141","SE2","220","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000022Z","Höljes","140","140","SE3","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000043R","Stalon","137","137","SE2","220","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000207N","Ersträsk North (ERN)","134","134","SE1","150","01.01.2023",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000040X","Vargfors","132","132","SE1","400","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000135M","Hocksjön","131","131","Hocksjön","130","01.09.2022",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000139E","Bäckhammar","130","130","Kristinehamn","130","01.08.2020",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","46WPU0000000104X","Korsselbränna","130","130","SE2","200","01.10.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Oil","46WPU00000000032","Gasturbiner Malmö","129","129","SE4","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","46WPU0000000157C","Slite gasturbin","120","120","Slite","70","01.01.2023",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000053O","Älvkarleby","120","120","SE3","70","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000132S","Blakliden","118","118","Åsele","130","03.09.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000131U","Målarberget","116","116","Norberg","130","25.03.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000116Q","Tönsen","116","116","SE2","130","28.04.2020",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000115S","Svartnäs","115","115","SE3","130","01.02.2019",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000052Q","Torpshammar","115","115","SE2","220","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000019O","Järpströmmen","114","114","SE2","220","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","46WPU0000000106T","Olden (Oldå og Långså)","112","112","SE2","200","01.10.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Offshore","46WPU0000000058E","Lillgrund","110","110","SE4","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000153K","Högaliden Vindpark","108","108","SE1","130","01.01.2022",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000141R","Hästkullen Södra","107","107","Viksjö","132","01.02.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU00000001020","Ögonfägnaden","106","106","SE2","130","01.10.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000041V","Tuggen","104","104","SE2","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000150Q","Grundfors","102","102","Grundfors","130","03.10.2022",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000152M","Ersträsk South (ERS)","101","101","SE1","150","01.01.2022",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000046L","Nämforsen","101","101","SE2","220","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","46WPU0000000105V","Järnvägsforsen","100","100","SE2","200","01.10.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Biomass","46WPU0000000063L","Åbyverket G3","100","100","SE3","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46WPU0000000038K","Bastusel","100","100","SE1","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Run-of-river and poundage","46WPU00000000210","Krokströmmen","99","99","SE2","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000151O","Lemnhult","98","98","Åseda Uppvidinge","130","01.01.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000133Q","Granliden","92","92","Åsele","130","19.07.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000198Z","Karskruv","86","86","Uppvidinge","130","01.11.2022",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Hydro Water Reservoir","46X000000000008Y","Umluspen","85","85","SE2","130","01.01.2020",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU0000000156E","Kronoberget","61","61","Lekeberg","130","01.11.2019",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Wind Onshore","46WPU00000001970","Marhult","32","32","Uppvidinge","130","01.11.2022",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Solar","46WPU0000000130W","Eken","12","12","Linköping","130","13.04.2021",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Gas","46WPU00000000040","Öresundsverket CHP","448","0","SE4","130","01.11.2014",""
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Oil","46WPU0000000064J","Aros G3","245","N/A","SE3","130","01.11.2014","28.08.2023"
"CTA|SE / 01.01.2023 00:00 - 01.01.2024 00:00","Fossil Peat","46WPU0000000055K","Uppsala KVV","120","N/A","SE3","40","01.11.2014","22.09.2023"
