Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Ribatejo,1176.0,1.0,PT,,,COMC,GAS,0.525,5.0,1.0,0.0087814465,0.0087814465,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,T.Outeiro C.C.,990.0,1.0,PT,,,COMC,GAS,0.525,5.0,1.0,0.0112261307,0.0112261307,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Pego C.C.,837.0,1.0,PT,,,COMC,GAS,0.525,5.0,1.0,0.0133293556,0.0133293556,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Lares,826.0,1.0,PT,,,COMC,GAS,0.525,5.0,1.0,0.0135722965,0.0135722965,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Alto Lindoso,630.0,1.0,PT,,,HDAM,WAT,0.85,0.0,0.0,0.1645338208,0.1645338208,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,224600.0,0.0,0.0,0.0,,,,,,,,
,Alqueva,254.0,1.0,PT,,,HPHS,WAT,0.86,0.0,0.0,1.1583011583,1.1583011583,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,154044.36567164178,0.0,254.0,0.86,,,,,,,,
,Aguieira,336.0,1.0,PT,,,HPHS,WAT,0.86,0.0,0.0,0.9375,0.9375,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,39200.0,0.0,336.0,0.86,,,,,,,,
,Picote II,245.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,0.9282700422,0.9282700422,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Bemposta,240.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,0.9282700422,0.9282700422,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Valeira,240.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,0.9282700422,0.9282700422,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Salamonde II,220.0,1.0,PT,,,HPHS,WAT,0.86,0.0,0.0,1.3157894737,1.3157894737,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,133424.25373134328,0.0,220.0,0.86,,,,,,,,
,Bemposta II,191.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,1.1764705882,1.1764705882,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Carrapatelo,201.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,1.1111111111,1.1111111111,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Picote,195.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,1.1111111111,1.1111111111,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,V.Nova II(Frades),191.0,1.0,PT,,,HPHS,WAT,0.86,0.0,0.0,1.6666666667,1.6666666667,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,115836.51119402984,0.0,191.0,0.86,,,,,,,,
,Miranda II,189.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,1.1764705882,1.1764705882,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Pocinho,186.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,1.1764705882,1.1764705882,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Regua,180.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,1.2222222222,1.2222222222,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Miranda,180.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,1.2222222222,1.2222222222,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Castelo Bode,159.0,1.0,PT,,,HDAM,WAT,0.85,0.0,0.0,0.5660377358,0.5660377358,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,159500.0,0.0,0.0,0.0,,,,,,,,
,Baixo Sabor Montante,153.0,1.0,PT,,,HPHS,WAT,0.86,0.0,0.0,1.9607843137,1.9607843137,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,92790.50373134328,0.0,153.0,0.86,,,,,,,,
,Torrao,140.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,1.5714285714,1.5714285714,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Fratel,132.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Vilarinho F.,125.0,1.0,PT,,,HPHS,WAT,0.86,0.0,0.0,2.5,2.5,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,137900.0,0.0,125.0,0.86,,,,,,,,
,Crestuma,117.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,1.8965517241,1.8965517241,0.0,,0.0,0.0,1.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,
,Cabril,108.0,1.0,PT,,,HDAM,WAT,0.85,0.0,0.0,0.8411214953,0.8411214953,0.0,,0.0,0.0,0.85,0.3,0.0,,,,,,,,,339300.0,0.0,0.0,0.0,,,,,,,,
,Sines,1180.0,1.0,PT,,,STUR,HRD,0.395,8.0,6.0,0.0044169611,0.0044169611,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Pego,576.0,1.0,PT,,,STUR,HRD,0.395,8.0,6.0,0.0086206897,0.0086206897,117242.17,,0.0,0.3,0.395,7.0,0.95,,,,,,,,,,,,,,,,,,,,
,Alqueva II,254.0,1.0,PT,,,HPHS,WAT,0.86,0.0,0.0,1.1583011583,1.1583011583,0.0,,0.0,0.0,0.86,0.3,0.0,,,,,,,,,154044.36567164178,0.0,254.0,0.86,,,,,,,,
,Dispa-SET_Solar_PT,251.0,1.0,PT,,,PHOT,SUN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WIN_PT,4617.0,1.0,PT,,,WTON,WIN,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_BIO_PT,582.0,1.0,PT,,,STUR,BIO,0.45,8.0,6.0,0.0111607143,0.0111607143,2000.0,,0.0,0.2,0.45,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_GAS_PT,866.0,1.0,PT,,,COMC,GAS,0.525,5.0,1.0,0.0128983834,0.0128983834,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_OTH_PT,79.0,1.0,PT,,,STUR,OTH,0.3,4.0,4.0,0.02,0.02,,0.0,0.0,0.5,0.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,
,Dispa-SET_WAT_PT,1255.0,1.0,PT,,,HROR,WAT,1.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
