00:00 - 01:00,765,,n/e,n/e,n/e,n/e,670,,337,,1,,n/e,n/e,291,,n/e,n/e,n/e,n/e,1372,,n/e,n/e,n/e,n/e,2788,,72,,28,,n/e,n/e,7,,n/e,n/e,201,
01:00 - 02:00,770,,n/e,n/e,n/e,n/e,673,,335,,1,,n/e,n/e,293,,n/e,n/e,n/e,n/e,1330,,n/e,n/e,n/e,n/e,2779,,72,,26,,n/e,n/e,7,,n/e,n/e,187,
02:00 - 03:00,763,,n/e,n/e,n/e,n/e,676,,336,,1,,n/e,n/e,293,,n/e,n/e,n/e,n/e,1377,,n/e,n/e,n/e,n/e,2769,,72,,27,,n/e,n/e,7,,n/e,n/e,183,
03:00 - 04:00,764,,n/e,n/e,n/e,n/e,674,,335,,1,,n/e,n/e,293,,n/e,n/e,n/e,n/e,1353,,n/e,n/e,n/e,n/e,2761,,72,,25,,n/e,n/e,7,,n/e,n/e,183,
04:00 - 05:00,762,,n/e,n/e,n/e,n/e,676,,332,,1,,n/e,n/e,303,,n/e,n/e,n/e,n/e,1414,,n/e,n/e,n/e,n/e,2751,,72,,26,,n/e,n/e,7,,n/e,n/e,201,
05:00 - 06:00,765,,n/e,n/e,n/e,n/e,667,,353,,1,,n/e,n/e,318,,n/e,n/e,n/e,n/e,1509,,n/e,n/e,n/e,n/e,2741,,74,,25,,n/e,n/e,7,,n/e,n/e,211,
06:00 - 07:00,772,,n/e,n/e,n/e,n/e,671,,360,,1,,n/e,n/e,328,,n/e,n/e,n/e,n/e,1576,,n/e,n/e,n/e,n/e,2731,,75,,27,,n/e,n/e,7,,n/e,n/e,192,
07:00 - 08:00,772,,n/e,n/e,n/e,n/e,683,,380,,1,,n/e,n/e,336,,n/e,n/e,n/e,n/e,1582,,n/e,n/e,n/e,n/e,2722,,75,,27,,n/e,n/e,7,,n/e,n/e,156,
08:00 - 09:00,770,,n/e,n/e,n/e,n/e,702,,406,,1,,n/e,n/e,344,,n/e,n/e,n/e,n/e,1655,,n/e,n/e,n/e,n/e,2712,,75,,28,,n/e,n/e,7,,n/e,n/e,144,
09:00 - 10:00,765,,n/e,n/e,n/e,n/e,702,,423,,1,,n/e,n/e,356,,n/e,n/e,n/e,n/e,1738,,n/e,n/e,n/e,n/e,2703,,75,,26,,n/e,n/e,7,,n/e,n/e,134,
10:00 - 11:00,770,,n/e,n/e,n/e,n/e,696,,479,,1,,n/e,n/e,366,,n/e,n/e,n/e,n/e,1714,,n/e,n/e,n/e,n/e,2693,,75,,27,,n/e,n/e,7,,n/e,n/e,127,
11:00 - 12:00,785,,n/e,n/e,n/e,n/e,713,,507,,1,,n/e,n/e,375,,n/e,n/e,n/e,n/e,1662,,n/e,n/e,n/e,n/e,2684,,75,,26,,n/e,n/e,7,,n/e,n/e,118,
12:00 - 13:00,775,,n/e,n/e,n/e,n/e,733,,511,,1,,n/e,n/e,379,,n/e,n/e,n/e,n/e,1710,,n/e,n/e,n/e,n/e,2674,,75,,26,,n/e,n/e,7,,n/e,n/e,119,
