00:00 - 00:30,n/e,n/e,n/e,n/e,n/e,n/e,519,4,214,2,0,6,n/e,n/e,151,0,n/e,n/e,22,0,178,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2090,
00:30 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,520,3,215,2,0,7,n/e,n/e,149,5,n/e,n/e,20,0,179,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2088,
01:00 - 01:30,n/e,n/e,n/e,n/e,n/e,n/e,557,3,237,2,0,7,n/e,n/e,152,9,n/e,n/e,72,0,183,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2115,
01:30 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,552,3,222,2,0,7,n/e,n/e,149,8,n/e,n/e,145,0,181,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2104,
02:00 - 02:30,n/e,n/e,n/e,n/e,n/e,n/e,684,3,230,2,0,7,n/e,n/e,154,8,n/e,n/e,0,76,178,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2053,
02:30 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,688,3,288,3,0,7,n/e,n/e,194,9,n/e,n/e,0,76,178,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1923,
03:00 - 03:30,n/e,n/e,n/e,n/e,n/e,n/e,654,3,265,3,0,6,n/e,n/e,193,8,n/e,n/e,0,76,174,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1863,
03:30 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,619,3,274,2,0,6,n/e,n/e,196,8,n/e,n/e,0,155,177,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1905,
04:00 - 04:30,n/e,n/e,n/e,n/e,n/e,n/e,642,3,291,2,0,6,n/e,n/e,198,7,n/e,n/e,0,230,179,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1775,
04:30 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,699,3,291,2,0,6,n/e,n/e,198,7,n/e,n/e,0,229,180,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1625,
05:00 - 05:30,n/e,n/e,n/e,n/e,n/e,n/e,688,3,283,2,0,6,n/e,n/e,198,6,n/e,n/e,0,228,179,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1466,
05:30 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,716,3,353,2,0,6,n/e,n/e,213,4,n/e,n/e,0,227,178,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1308,
06:00 - 06:30,n/e,n/e,n/e,n/e,n/e,n/e,672,3,353,2,0,6,n/e,n/e,213,2,n/e,n/e,0,226,178,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1342,
06:30 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,657,3,363,2,0,7,n/e,n/e,213,2,n/e,n/e,0,224,180,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1280,
07:00 - 07:30,n/e,n/e,n/e,n/e,n/e,n/e,606,3,334,2,0,7,n/e,n/e,210,2,n/e,n/e,0,226,172,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1348,
07:30 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,560,3,317,2,0,6,n/e,n/e,211,2,n/e,n/e,0,224,173,0,n/e,n/e,n/e,n/e,n/e,n/e,0,1,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1477,
